Time,Latitude,Longitude,Depth (m),Flags
2024-04-10T18:30:00Z,41.6024443951613,-70.64671202419355,0.45085,3
2024-04-10T18:35:00Z,41.602437144,-70.646709528,0.436,NA
2024-04-10T18:40:00Z,41.602435568720374,-70.64672038388623,0.4261,NA
2024-04-10T18:45:00Z,41.6024288547718,-70.6467050995851,0.436,3
2024-04-10T18:50:00Z,41.6024245927419,-70.6467043548387,0.4162,3
2024-04-10T18:55:00Z,41.602429278301884,-70.64671693396231,0.436,NA
2024-04-10T19:00:00Z,41.6024267190083,-70.6467123719008,0.4261,3
2024-04-10T19:05:00Z,41.60243574407579,-70.64670352606637,0.42185024390243864,NA
2024-04-10T19:10:00Z,41.6024145208333,-70.6467099166667,0.4162,3
2024-04-10T19:15:00Z,41.6024333529412,-70.646724,0.4261,3
2024-04-10T19:20:00Z,41.602451428571456,-70.64673042857143,0.42124611650485405,NA
2024-04-10T19:25:00Z,41.6024359049587,-70.6467202190083,0.4162,3
2024-04-10T19:30:00Z,41.602445151658756,-70.6467294170616,0.4415053658536587,NA
2024-04-10T19:35:00Z,41.6024371280992,-70.6467242975207,0.4558,3
2024-04-10T19:40:00Z,41.60243718541995,-70.64672943423142,0.458968,NA
2024-04-10T19:45:00Z,41.60244051347065,-70.64673466402533,0.46372,NA
2024-04-10T19:50:00Z,41.6024421161826,-70.64672484232365,0.4558,3
2024-04-10T19:55:00Z,41.602441669354846,-70.64671681854836,0.48055000000000003,3
2024-04-10T20:00:00Z,41.602442063391436,-70.64672762123618,0.47864128,NA
2024-04-10T20:05:00Z,41.60244871949288,-70.64673285103011,0.48814528,NA
2024-04-10T20:10:00Z,41.60244,-70.646741,0.5031,NA
2024-04-10T20:15:00Z,41.602430849445355,-70.64673685895403,0.51829376,NA
2024-04-10T20:20:00Z,41.602455096671974,-70.64673115372423,0.53254976,NA
2024-04-10T20:25:00Z,41.6024699411765,-70.646718,0.5549,3
2024-04-10T20:30:00Z,41.60243764183838,-70.64673531537245,0.5553752,NA
2024-04-10T20:35:00Z,41.602444773375595,-70.64672770839937,0.5601272,NA
2024-04-10T20:40:00Z,41.602451904912826,-70.64672010142634,0.5686076923076921,NA
2024-04-10T20:45:00Z,41.60245085,-70.6467249,0.5846,3
2024-04-10T20:50:00Z,41.60244960221871,-70.64672313629161,0.58930448,NA
2024-04-10T20:55:00Z,41.6024481759113,-70.64672123454832,0.59405648,NA
2024-04-10T21:00:00Z,41.6024445125,-70.64673342500001,0.6093999999999999,3
2024-04-10T21:05:00Z,41.60243714104597,-70.64673162282091,0.6269452799999999,NA
2024-04-10T21:10:00Z,41.60242810776547,-70.64672544215533,0.64120128,NA
2024-04-10T21:15:00Z,41.60243234979425,-70.6467198271605,0.65895,3
2024-04-10T21:20:00Z,41.6024314722222,-70.6467291666667,0.6738,3
2024-04-10T21:25:00Z,41.60243023720934,-70.64672869457362,0.6889821086261982,NA
2024-04-10T21:30:00Z,41.60242884186049,-70.64672264806202,0.6984709265175719,NA
2024-04-10T21:35:00Z,41.602435,-70.64672435294119,0.71845,3
2024-04-10T21:40:00Z,41.60244338258167,-70.64672957387243,0.72972016,NA
2024-04-10T21:45:00Z,41.60243965007774,-70.64672397511661,0.74397616,NA
2024-04-10T21:50:00Z,41.6024345833333,-70.6467215104167,0.7531,3
2024-04-10T21:55:00Z,NA,NA,NA,NA
