Site,Date,Date_Time,Gen_QC,Flags,Time,Time_QC,Temp_DOLog,Temp_DOLog_QC,Temp_CondLog,Temp_CondLog_QC,Raw_DO,Raw_DO_QC,DO,DO_QC,DO_Calibration_QC,DO_Pct_Sat,DO_Pct_Sat_QC,Salinity,Salinity_QC,Sal_Calibration_QC,High_Range,High_Range_QC,Spec_Cond,Spec_Cond_QC,Cal,QA_Comment,Field_Comment
AB2,8/28/2024,8/28/2024 17:30,,,17:30:00,,22.5,,23.27,,5.05,,4.45,,,61.8,,31.6334,,,25257.4,,48492.5,,,,
AB2,8/28/2024,8/28/2024 17:40,,,17:40:00,,22.66,,23.58,,5.92,,5.23,,,72.6,,31.4368,,,25277.4,,48223.3,,,,
AB2,8/28/2024,8/28/2024 17:50,,,17:50:00,,22.6,,23.38,,5.13,,4.53,,,62.9,,31.5778,,,25275.8,,48416.4,,,,
AB2,8/28/2024,8/28/2024 18:00,,,18:00:00,,22.78,,23.63,,5.93,,5.24,,,72.9,,31.4295,,,25299.1,,48213.3,,,,
AB2,8/28/2024,8/28/2024 18:10,,,18:10:00,,22.86,,23.62,,6.05,,5.34,,,74.5,,31.4336,,,25297.5,,48218.9,,,,
AB2,8/28/2024,8/28/2024 18:20,,,18:20:00,,22.94,,23.78,,6.82,,6.03,,,84.1,,31.3277,,,25304.2,,48073.7,,,,
AB2,8/28/2024,8/28/2024 18:30,,,18:30:00,,22.94,,23.67,,6.17,,5.45,,,76.1,,31.3775,,,25284.1,,48142.1,,,,
AB2,8/28/2024,8/28/2024 18:40,,,18:40:00,,22.82,,23.53,,5.39,,4.76,,,66.3,,31.4423,,,25259.1,,48230.8,,,,
AB2,8/28/2024,8/28/2024 18:50,,,18:50:00,,22.82,,23.6,,5.48,,4.84,,,67.4,,31.4145,,,25275.8,,48192.7,,,,
AB2,8/28/2024,8/28/2024 19:00,,,19:00:00,,23.1,,23.96,,6.34,,5.61,,,78.4,,31.1688,,,25284.1,,47855.8,,,,
AB2,8/28/2024,8/28/2024 19:10,,,19:10:00,,23.22,,23.92,,6.22,,5.5,,,77.1,,31.171,,,25265.8,,47858.9,,,,
AB2,8/28/2024,8/28/2024 19:20,,,19:20:00,,23.08,,23.85,,5.82,,5.15,,,71.9,,31.2175,,,25264.1,,47922.6,,,,
AB2,8/28/2024,8/28/2024 19:30,,,19:30:00,,23.32,,24.27,,6.93,,6.14,,,86,,30.9712,,,25300.8,,47584.6,,,,
AB2,8/28/2024,8/28/2024 19:40,,,19:40:00,,23.4,,24.18,,6.61,,5.85,,,82.2,,31.0266,,,25295.8,,47660.7,,,,
AB2,8/28/2024,8/28/2024 19:50,,,19:50:00,,23.48,,24.27,,7.11,,6.3,,,88.5,,31.0475,,,25357.7,,47689.4,,,,
AB2,8/28/2024,8/28/2024 20:00,,,20:00:00,,23.54,,24.39,,7.14,,6.33,,,89,,30.9627,,,25357.7,,47572.9,,,,
AB2,8/28/2024,8/28/2024 20:10,,,20:10:00,,23.3,,23.92,,5.38,,4.76,,,66.8,,31.249,,,25325.9,,47965.9,,,,
AB2,8/28/2024,8/28/2024 20:20,,,20:20:00,,23.1,,23.72,,5.07,,4.48,,,62.7,,31.3513,,,25297.5,,48106.1,,,,
AB2,8/28/2024,8/28/2024 20:30,,,20:30:00,,23.54,,24.11,,5.55,,4.91,,,69.2,,31.1407,,,25346,,47817.3,,,,
AB2,8/28/2024,8/28/2024 20:40,,,20:40:00,,23.9,,24.76,,7.55,,6.7,,,94.7,,30.746,,,25389.5,,47275.1,,,,
AB2,8/28/2024,8/28/2024 20:50,,,20:50:00,,24.06,,24.83,,8.09,,7.18,,,101.8,,30.7083,,,25397.9,,47223.4,,,,
AB2,8/28/2024,8/28/2024 21:00,,,21:00:00,,24.04,,24.68,,7.37,,6.54,,,92.7,,30.7679,,,25366.1,,47305.2,,,,
AB2,8/28/2024,8/28/2024 21:10,,,21:10:00,,24.04,,24.85,,7.18,,6.37,,,90.3,,30.659,,,25372.8,,47155.6,,,,
AB2,8/28/2024,8/28/2024 21:20,,,21:20:00,,24.06,,24.85,,7.39,,6.56,,,93,,30.7444,,,25436.6,,47273,,,,
AB2,8/28/2024,8/28/2024 21:30,,,21:30:00,,24.12,,24.88,,7.19,,6.38,,,90.6,,30.7639,,,25466.9,,47299.8,,,,
AB2,8/28/2024,8/28/2024 21:40,,,21:40:00,,24.12,,24.84,,7.08,,6.28,,,89.2,,30.8111,,,25482,,47364.7,,,,
AB2,8/28/2024,8/28/2024 21:50,,,21:50:00,,24.06,,24.49,,7.1,,6.29,,,89.3,,31.0972,,,25514.1,,47757.6,,,,
AB2,8/28/2024,8/28/2024 22:00,,,22:00:00,,24.08,,24.89,,7.15,,6.34,,,90,,30.7637,,,25473.6,,47299.5,,,,
AB2,8/28/2024,8/28/2024 22:10,,,22:10:00,,24.18,,24.93,,7.28,,6.46,,,91.8,,30.6808,,,25433.2,,47185.6,,,,
AB2,8/28/2024,8/28/2024 22:20,,,22:20:00,,24,,24.71,,6.12,,5.43,,,76.9,,30.8316,,,25433.2,,47392.9,,,,
AB2,8/28/2024,8/28/2024 22:30,,,22:30:00,,23.94,,24.71,,5.84,,5.18,,,73.3,,30.8126,,,25419.8,,47366.8,,,,
AB2,8/28/2024,8/28/2024 22:40,,,22:40:00,,24.04,,24.86,,6.45,,5.72,,,81.1,,30.7355,,,25439.9,,47260.8,,,,
AB2,8/28/2024,8/28/2024 22:50,,,22:50:00,,24.14,,24.89,,6.43,,5.7,,,81,,30.687,,,25419.8,,47194,,,,
AB2,8/28/2024,8/28/2024 23:00,,,23:00:00,,24,,24.73,,5.47,,4.85,,,68.7,,30.7985,,,25421.4,,47347.4,,,,
AB2,8/28/2024,8/28/2024 23:10,,,23:10:00,,23.84,,24.64,,5.43,,4.81,,,68,,30.8304,,,25399.6,,47391.2,,,,
AB2,8/28/2024,8/28/2024 23:20,,,23:20:00,,23.82,,24.51,,5.29,,4.68,,,66.2,,30.9359,,,25411.4,,47536.2,,,,
AB2,8/28/2024,8/28/2024 23:30,,,23:30:00,,23.88,,24.66,,5.84,,5.17,,,73.2,,30.8263,,,25408,,47385.6,,,,
AB2,8/28/2024,8/28/2024 23:40,,,23:40:00,,23.92,,24.66,,5.12,,4.54,,,64.2,,30.8095,,,25396.2,,47362.5,,,,
AB2,8/28/2024,8/28/2024 23:50,,,23:50:00,,23.9,,24.66,,6.14,,5.44,,,77,,30.8247,,,25408,,47383.4,,,,
AB2,8/29/2024,8/29/2024 0:00,,,0:00:00,,23.86,,24.66,,6.39,,5.66,,,80,,30.8239,,,25408,,47382.3,,,,
AB2,8/29/2024,8/29/2024 0:10,,,0:10:00,,23.92,,24.71,,6.41,,5.68,,,80.4,,30.7408,,,25372.8,,47268.1,,,,
AB2,8/29/2024,8/29/2024 0:20,,,0:20:00,,23.96,,24.75,,6.79,,6.02,,,85.2,,30.8011,,,25438.3,,47350.9,,,,
AB2,8/29/2024,8/29/2024 0:30,,,0:30:00,,24,,24.77,,7.14,,6.33,,,89.6,,30.816,,,25460.1,,47371.4,,,,
AB2,8/29/2024,8/29/2024 0:40,,,0:40:00,,24,,24.8,,7.32,,6.48,,,91.9,,30.8173,,,25477,,47373.2,,,,
AB2,8/29/2024,8/29/2024 0:50,,,0:50:00,,23.96,,24.71,,6.54,,5.79,,,82,,30.8651,,,25466.9,,47438.9,,,,
AB2,8/29/2024,8/29/2024 1:00,,,1:00:00,,23.92,,24.7,,6.52,,5.77,,,81.7,,30.8506,,,25451.7,,47419,,,,
AB2,8/29/2024,8/29/2024 1:10,,,1:10:00,,23.84,,24.58,,6.72,,5.95,,,84.1,,30.9285,,,25448.3,,47525.9,,,,
AB2,8/29/2024,8/29/2024 1:20,,,1:20:00,,23.84,,24.7,,7.69,,6.81,,,96.2,,30.9221,,,25505.6,,47517.1,,,,
AB2,8/29/2024,8/29/2024 1:30,,,1:30:00,,23.88,,24.66,,7.32,,6.48,,,91.7,,30.9629,,,25515.8,,47573.2,,,,
AB2,8/29/2024,8/29/2024 1:40,,,1:40:00,,23.82,,24.57,,7.14,,6.31,,,89.3,,31.0178,,,25510.7,,47648.6,,,,
AB2,8/29/2024,8/29/2024 1:50,,,1:50:00,,23.76,,24.53,,7.1,,6.28,,,88.7,,31.0496,,,25514.1,,47692.2,,,,
AB2,8/29/2024,8/29/2024 2:00,,,2:00:00,,23.68,,24.46,,7.09,,6.27,,,88.4,,31.077,,,25498.9,,47729.9,,,,
AB2,8/29/2024,8/29/2024 2:10,,,2:10:00,,23.54,,24.28,,6.73,,5.94,,,83.7,,31.198,,,25495.5,,47895.8,,,,
AB2,8/29/2024,8/29/2024 2:20,,,2:20:00,,23.48,,24.18,,6.92,,6.11,,,86,,31.0535,,,25339.3,,47697.6,,,,
AB2,8/29/2024,8/29/2024 2:30,,,2:30:00,,23.34,,24.05,,6.23,,5.49,,,77.2,,31.3894,,,25517.5,,48158.3,,,,
AB2,8/29/2024,8/29/2024 2:40,,,2:40:00,,23.28,,24.05,,6.63,,5.84,,,82.1,,31.3978,,,25524.2,,48169.8,,,,
AB2,8/29/2024,8/29/2024 2:50,,,2:50:00,,23.28,,24.05,,7.34,,6.47,,,90.8,,31.4132,,,25536,,48190.9,,,,
AB2,8/29/2024,8/29/2024 3:00,,,3:00:00,,23.18,,23.91,,6.7,,5.9,,,82.8,,31.496,,,25524.2,,48304.4,,,,
AB2,8/29/2024,8/29/2024 3:10,,,3:10:00,,23.08,,23.85,,6.42,,5.65,,,79.2,,31.5079,,,25502.3,,48320.7,,,,
AB2,8/29/2024,8/29/2024 3:20,,,3:20:00,,23.1,,23.87,,6.85,,6.03,,,84.5,,31.5161,,,25519.2,,48331.9,,,,
AB2,8/29/2024,8/29/2024 3:30,,,3:30:00,,23.08,,23.84,,7.33,,6.45,,,90.4,,31.5671,,,25541.1,,48401.7,,,,
AB2,8/29/2024,8/29/2024 3:40,,,3:40:00,,23.04,,23.82,,7.31,,6.43,,,90,,31.5853,,,25544.5,,48426.7,,,,
AB2,8/29/2024,8/29/2024 3:50,,,3:50:00,,23.02,,23.78,,7.11,,6.26,,,87.5,,31.5945,,,25531,,48439.3,,,,
AB2,8/29/2024,8/29/2024 4:00,,,4:00:00,,22.96,,23.71,,6.81,,5.99,,,83.7,,31.6488,,,25534.4,,48513.6,,,,
AB2,8/29/2024,8/29/2024 4:10,,,4:10:00,,22.94,,23.72,,6.77,,5.95,,,83.2,,31.6266,,,25524.2,,48483.2,,,,
AB2,8/29/2024,8/29/2024 4:20,,,4:20:00,,22.92,,23.69,,6.67,,5.87,,,82,,31.631,,,25512.4,,48489.3,,,,
AB2,8/29/2024,8/29/2024 4:30,,,4:30:00,,22.88,,23.66,,6.45,,5.67,,,79.2,,31.6495,,,25510.7,,48514.5,,,,
AB2,8/29/2024,8/29/2024 4:40,,,4:40:00,,22.88,,23.65,,6.44,,5.66,,,79.1,,31.6606,,,25514.1,,48529.7,,,,
AB2,8/29/2024,8/29/2024 4:50,,,4:50:00,,22.86,,23.65,,6.23,,5.48,,,76.4,,31.641,,,25500.6,,48502.9,,,,
AB2,8/29/2024,8/29/2024 5:00,,,5:00:00,,22.86,,23.65,,6.34,,5.57,,,77.8,,31.6261,,,25490.5,,48482.6,,,,
AB2,8/29/2024,8/29/2024 5:10,,,5:10:00,,22.86,,23.65,,6.18,,5.43,,,75.8,,31.6486,,,25507.3,,48513.4,,,,
AB2,8/29/2024,8/29/2024 5:20,,,5:20:00,,22.86,,23.65,,6.07,,5.34,,,74.5,,31.6221,,,25488.8,,48477.1,,,,
AB2,8/29/2024,8/29/2024 5:30,,,5:30:00,,22.86,,23.65,,6.17,,5.42,,,75.7,,31.6189,,,25487.1,,48472.7,,,,
AB2,8/29/2024,8/29/2024 5:40,,,5:40:00,,22.88,,23.69,,6.13,,5.39,,,75.2,,31.5822,,,25482,,48422.4,,,,
AB2,8/29/2024,8/29/2024 5:50,,,5:50:00,,22.92,,23.71,,6.19,,5.44,,,76,,31.5717,,,25485.4,,48408,,,,
AB2,8/29/2024,8/29/2024 6:00,,,6:00:00,,22.94,,23.67,,6.32,,5.56,,,77.6,,31.5903,,,25478.7,,48433.6,,,,
AB2,8/29/2024,8/29/2024 6:10,,,6:10:00,,22.82,,23.6,,5.3,,4.66,,,65,,31.5744,,,25431.5,,48411.7,,,,
AB2,8/29/2024,8/29/2024 6:20,,,6:20:00,,22.86,,23.63,,5.87,,5.16,,,72,,31.5823,,,25453.4,,48422.6,,,,
AB2,8/29/2024,8/29/2024 6:30,,,6:30:00,,22.82,,23.58,,5.47,,4.81,,,67,,31.538,,,25396.2,,48362,,,,
AB2,8/29/2024,8/29/2024 6:40,,,6:40:00,,22.8,,23.58,,5.44,,4.78,,,66.6,,31.5443,,,25401.3,,48370.5,,,,
AB2,8/29/2024,8/29/2024 6:50,,,6:50:00,,22.86,,23.71,,5.78,,5.09,,,70.9,,31.4035,,,25367.7,,48177.7,,,,
AB2,8/29/2024,8/29/2024 7:00,,,7:00:00,,22.84,,23.63,,5.27,,4.63,,,64.6,,31.481,,,25382.8,,48283.8,,,,
AB2,8/29/2024,8/29/2024 7:10,,,7:10:00,,22.86,,23.63,,5.29,,4.65,,,64.9,,31.5292,,,25418.1,,48349.8,,,,
AB2,8/29/2024,8/29/2024 7:20,,,7:20:00,,22.9,,23.71,,5.55,,4.88,,,68.1,,31.4709,,,25418.1,,48270,,,,
AB2,8/29/2024,8/29/2024 7:30,,,7:30:00,,22.96,,23.75,,5.47,,4.81,,,67.2,,31.4576,,,25429.8,,48251.8,,,,
AB2,8/29/2024,8/29/2024 7:40,,,7:40:00,,23,,23.78,,5.61,,4.93,,,69,,31.5285,,,25497.2,,48349,,,,
AB2,8/29/2024,8/29/2024 7:50,,,7:50:00,,22.98,,23.76,,5.3,,4.66,,,65.1,,31.5818,,,25525.9,,48421.9,,,,
AB2,8/29/2024,8/29/2024 8:00,,,8:00:00,,23.04,,23.83,,5.63,,4.95,,,69.3,,31.5447,,,25536,,48371,,,,
AB2,8/29/2024,8/29/2024 8:10,,,8:10:00,,23.02,,23.78,,5.29,,4.65,,,65,,31.5752,,,25532.7,,48412.8,,,,
AB2,8/29/2024,8/29/2024 8:20,,,8:20:00,,23.04,,23.8,,5.38,,4.73,,,66.2,,31.5692,,,25539.4,,48404.7,,,,
AB2,8/29/2024,8/29/2024 8:30,,,8:30:00,,23.08,,23.85,,5.54,,4.87,,,68.2,,31.5629,,,25561.4,,48396,,,,
AB2,8/29/2024,8/29/2024 8:40,,,8:40:00,,23.1,,23.91,,5.74,,5.05,,,70.7,,31.512,,,25556.3,,48326.4,,,,
AB2,8/29/2024,8/29/2024 8:50,,,8:50:00,,23.12,,23.91,,5.82,,5.12,,,71.7,,31.5253,,,25566.5,,48344.5,,,,
AB2,8/29/2024,8/29/2024 9:00,,,9:00:00,,23.14,,23.92,,5.78,,5.08,,,71.2,,31.5126,,,25563.1,,48327.1,,,,
AB2,8/29/2024,8/29/2024 9:10,,,9:10:00,,23.16,,23.97,,5.87,,5.16,,,72.3,,31.469,,,25558,,48267.4,,,,
AB2,8/29/2024,8/29/2024 9:20,,,9:20:00,,23.18,,23.96,,5.6,,4.92,,,69,,31.4753,,,25558,,48276,,,,
AB2,8/29/2024,8/29/2024 9:30,,,9:30:00,,23.18,,23.96,,5.68,,4.99,,,70,,31.4862,,,25566.5,,48290.9,,,,
AB2,8/29/2024,8/29/2024 9:40,,,9:40:00,,23.16,,23.94,,5.98,,5.26,,,73.7,,31.5114,,,25575,,48325.4,,,,
AB2,8/29/2024,8/29/2024 9:50,,,9:50:00,,23.18,,23.96,,6.19,,5.44,,,76.3,,31.4845,,,25566.5,,48288.7,,,,
AB2,8/29/2024,8/29/2024 10:00,,,10:00:00,,23.24,,24.09,,6.43,,5.65,,,79.3,,31.4096,,,25580,,48186,,,,
AB2,8/29/2024,8/29/2024 10:10,,,10:10:00,,23.26,,24.04,,6.07,,5.34,,,74.9,,31.4398,,,25576.7,,48227.4,,,,
AB2,8/29/2024,8/29/2024 10:20,,,10:20:00,,23.22,,24,,6.23,,5.48,,,76.8,,31.4488,,,25563.1,,48239.7,,,,
AB2,8/29/2024,8/29/2024 10:30,,,10:30:00,,23.2,,23.98,,6.37,,5.6,,,78.5,,31.4507,,,25554.7,,48242.3,,,,
AB2,8/29/2024,8/29/2024 10:40,,,10:40:00,,23.22,,24.04,,6.13,,5.39,,,75.6,,31.3954,,,25546.2,,48166.5,,,,
AB2,8/29/2024,8/29/2024 10:50,,,10:50:00,,23.3,,24.13,,6.49,,5.71,,,80.1,,31.3538,,,25563.1,,48109.5,,,,
AB2,8/29/2024,8/29/2024 11:00,,,11:00:00,,23.38,,24.19,,6.54,,5.75,,,80.9,,31.3104,,,25563.1,,48050,,,,
AB2,8/29/2024,8/29/2024 11:10,,,11:10:00,,23.42,,24.24,,6.52,,5.74,,,80.7,,31.2534,,,25547.9,,47971.9,,,,
AB2,8/29/2024,8/29/2024 11:20,,,11:20:00,,23.44,,24.23,,6.54,,5.75,,,81,,31.2804,,,25563.1,,48009,,,,
AB2,8/29/2024,8/29/2024 11:30,,,11:30:00,,23.44,,24.23,,7.04,,6.19,,,87.2,,31.2773,,,25561.4,,48004.6,,,,
AB2,8/29/2024,8/29/2024 11:40,,,11:40:00,,23.42,,24.22,,6.87,,6.04,,,85,,31.2928,,,25568.2,,48026,,,,
AB2,8/29/2024,8/29/2024 11:50,,,11:50:00,,23.42,,24.22,,6.43,,5.66,,,79.6,,31.2874,,,25564.8,,48018.4,,,,
AB2,8/29/2024,8/29/2024 12:00,,,12:00:00,,23.4,,24.19,,6.48,,5.7,,,80.1,,31.2151,,,25497.2,,47919.4,,,,
AB2,8/29/2024,8/29/2024 12:10,,,12:10:00,,23.46,,24.28,,6.79,,5.97,,,84.1,,31.241,,,25563.1,,47954.8,,,,
AB2,8/29/2024,8/29/2024 12:20,,,12:20:00,,23.52,,24.33,,6.72,,5.91,,,83.3,,31.228,,,25580,,47937,,,,
AB2,8/29/2024,8/29/2024 12:30,,,12:30:00,,23.5,,24.23,,6.48,,5.7,,,80.3,,31.3001,,,25581.7,,48035.9,,,,
AB2,8/29/2024,8/29/2024 12:40,,,12:40:00,,23.34,,24.11,,6.39,,5.62,,,78.9,,31.3659,,,25568.2,,48126.1,,,,
AB2,8/29/2024,8/29/2024 12:50,,,12:50:00,,23.38,,24.22,,6.55,,5.76,,,81,,31.2917,,,25571.6,,48024.4,,,,
AB2,8/29/2024,8/29/2024 13:00,,,13:00:00,,23.46,,24.22,,6.52,,5.73,,,80.7,,31.2769,,,25561.4,,48004.1,,,,
AB2,8/29/2024,8/29/2024 13:10,,,13:10:00,,23.42,,24.22,,6.5,,5.72,,,80.4,,31.2669,,,25554.7,,47990.4,,,,
AB2,8/29/2024,8/29/2024 13:20,,,13:20:00,,23.42,,24.16,,6.99,,6.14,,,86.4,,31.3039,,,25551.3,,48041.1,,,,
AB2,8/29/2024,8/29/2024 13:30,,,13:30:00,,23.4,,24.19,,7.33,,6.44,,,90.6,,31.3073,,,25569.9,,48045.8,,,,
AB2,8/29/2024,8/29/2024 13:40,,,13:40:00,,23.34,,24.11,,7.77,,6.83,,,95.9,,31.3702,,,25575,,48132,,,,
AB2,8/29/2024,8/29/2024 13:50,,,13:50:00,,23.34,,24.13,,7.94,,6.98,,,98,,31.3598,,,25578.4,,48117.8,,,,
AB2,8/29/2024,8/29/2024 14:00,,,14:00:00,,23.34,,24.15,,8.18,,7.19,,,101,,31.3448,,,25578.4,,48097.2,,,,
AB2,8/29/2024,8/29/2024 14:10,,,14:10:00,,23.36,,24.16,,8.41,,7.39,,,103.9,,31.3346,,,25576.7,,48083.2,,,,
AB2,8/29/2024,8/29/2024 14:20,,,14:20:00,,23.42,,24.24,,8.73,,7.67,,,107.9,,31.2886,,,25585.1,,48020.1,,,,
AB2,8/29/2024,8/29/2024 14:30,,,14:30:00,,23.46,,24.26,,8.75,,7.69,,,108.3,,31.2552,,,25571.6,,47974.3,,,,
AB2,8/29/2024,8/29/2024 14:40,,,14:40:00,,23.48,,24.27,,8.64,,7.6,,,106.9,,31.2403,,,25566.5,,47953.9,,,,
AB2,8/29/2024,8/29/2024 14:50,,,14:50:00,,23.48,,24.27,,8.63,,7.59,,,106.8,,31.2348,,,25563.1,,47946.4,,,,
AB2,8/29/2024,8/29/2024 15:00,,,15:00:00,,23.48,,24.28,,8.67,,7.62,,,107.3,,31.2293,,,25564.8,,47938.8,,,,
AB2,8/29/2024,8/29/2024 15:10,,,15:10:00,,23.5,,24.31,,8.75,,7.69,,,108.3,,31.2166,,,25571.6,,47921.4,,,,
AB2,8/29/2024,8/29/2024 15:20,,,15:20:00,,23.5,,24.29,,8.72,,7.67,,,107.9,,31.2113,,,25558,,47914.1,,,,
AB2,8/29/2024,8/29/2024 15:30,,,15:30:00,,23.52,,24.32,,8.64,,7.6,,,107,,31.1916,,,25559.7,,47887.2,,,,
AB2,8/29/2024,8/29/2024 15:40,,,15:40:00,,23.5,,24.31,,8.71,,7.66,,,107.8,,31.1817,,,25547.9,,47873.6,,,,
AB2,8/29/2024,8/29/2024 15:50,,,15:50:00,,23.46,,24.23,,8.3,,7.29,,,102.6,,31.2234,,,25537.7,,47930.7,,,,
AB2,8/29/2024,8/29/2024 16:00,,,16:00:00,,23.42,,24.22,,8.38,,7.36,,,103.6,,31.2158,,,25527.6,,47920.3,,,,
AB2,8/29/2024,8/29/2024 16:10,,,16:10:00,,23.44,,24.23,,8.59,,7.55,,,106.2,,31.1894,,,25514.1,,47884.1,,,,
AB2,8/29/2024,8/29/2024 16:20,,,16:20:00,,23.44,,24.26,,8.73,,7.67,,,107.9,,31.1721,,,25517.5,,47860.4,,,,
AB2,8/29/2024,8/29/2024 16:30,,,16:30:00,,23.46,,24.26,,8.83,,7.76,,,109.2,,31.2059,,,25542.8,,47906.7,,,,
AB2,8/29/2024,8/29/2024 16:40,,,16:40:00,,23.46,,24.24,,8.75,,7.69,,,108.2,,31.2145,,,25539.4,,47918.5,,,,
AB2,8/29/2024,8/29/2024 16:50,,,16:50:00,,23.46,,24.26,,8.79,,7.72,,,108.7,,31.1927,,,25534.4,,47888.7,,,,
AB2,8/29/2024,8/29/2024 17:00,,,17:00:00,,23.48,,24.26,,8.67,,7.62,,,107.2,,31.1919,,,25534.4,,47887.5,,,,
AB2,8/29/2024,8/29/2024 17:10,,,17:10:00,,23.48,,24.27,,8.42,,7.4,,,104.1,,31.1747,,,25527.6,,47864,,,,
AB2,8/29/2024,8/29/2024 17:20,,,17:20:00,,23.48,,24.26,,8.4,,7.38,,,103.9,,31.1672,,,25517.5,,47853.6,,,,
AB2,8/29/2024,8/29/2024 17:30,,,17:30:00,,23.48,,24.28,,8.4,,7.38,,,103.9,,31.1407,,,25509,,47817.2,,,,
AB2,8/29/2024,8/29/2024 17:40,,,17:40:00,,23.48,,24.28,,8.35,,7.34,,,103.2,,31.126,,,25498.9,,47797.2,,,,
AB2,8/29/2024,8/29/2024 17:50,,,17:50:00,,23.5,,24.29,,8.64,,7.59,,,106.9,,31.1135,,,25495.5,,47780,,,,
AB2,8/29/2024,8/29/2024 18:00,,,18:00:00,,23.52,,24.29,,8.64,,7.59,,,106.9,,31.0714,,,25465.2,,47722.1,,,,
AB2,8/29/2024,8/29/2024 18:10,,,18:10:00,,23.54,,24.32,,8.7,,7.65,,,107.7,,31.0679,,,25478.7,,47717.4,,,,
AB2,8/29/2024,8/29/2024 18:20,,,18:20:00,,23.52,,24.29,,8.7,,7.65,,,107.6,,31.049,,,25450,,47691.4,,,,
AB2,8/29/2024,8/29/2024 18:30,,,18:30:00,,23.48,,24.24,,8.42,,7.4,,,104.1,,31.0925,,,25456.8,,47751.2,,,,
AB2,8/29/2024,8/29/2024 18:40,,,18:40:00,,23.46,,24.24,,8.41,,7.39,,,103.9,,31.0733,,,25443.3,,47724.7,,,,
AB2,8/29/2024,8/29/2024 18:50,,,18:50:00,,23.44,,24.22,,8.39,,7.37,,,103.6,,31.068,,,25429.8,,47717.6,,,,
AB2,8/29/2024,8/29/2024 19:00,,,19:00:00,,23.44,,24.24,,8.29,,7.29,,,102.4,,31.0372,,,25418.1,,47675.2,,,,
AB2,8/29/2024,8/29/2024 19:10,,,19:10:00,,23.48,,24.27,,8.28,,7.28,,,102.3,,31.0039,,,25409.7,,47629.5,,,,
AB2,8/29/2024,8/29/2024 19:20,,,19:20:00,,23.54,,24.32,,8.17,,7.18,,,101.1,,30.9475,,,25394.6,,47552,,,,
AB2,8/29/2024,8/29/2024 19:30,,,19:30:00,,23.54,,24.29,,8.08,,7.1,,,100,,31.018,,,25431.5,,47648.8,,,,
AB2,8/29/2024,8/29/2024 19:40,,,19:40:00,,23.48,,24.26,,8.05,,7.07,,,99.5,,31.052,,,25441.6,,47695.5,,,,
AB2,8/29/2024,8/29/2024 19:50,,,19:50:00,,23.46,,24.24,,8.05,,7.07,,,99.4,,31.0308,,,25416.4,,47666.4,,,,
AB2,8/29/2024,8/29/2024 20:00,,,20:00:00,,23.48,,24.32,,8.25,,7.25,,,101.9,,30.9786,,,25419.8,,47594.7,,,,
AB2,8/29/2024,8/29/2024 20:10,,,20:10:00,,23.56,,24.32,,8.2,,7.21,,,101.5,,30.9617,,,25408,,47571.5,,,,
AB2,8/29/2024,8/29/2024 20:20,,,20:20:00,,23.5,,24.27,,7.91,,6.95,,,97.8,,31.0096,,,25418.1,,47637.3,,,,
AB2,8/29/2024,8/29/2024 20:30,,,20:30:00,,23.48,,24.27,,7.99,,7.02,,,98.7,,30.9835,,,25399.6,,47601.5,,,,
AB2,8/29/2024,8/29/2024 20:40,,,20:40:00,,23.48,,24.26,,8,,7.03,,,98.8,,30.96,,,25377.8,,47569.2,,,,
AB2,8/29/2024,8/29/2024 20:50,,,20:50:00,,23.46,,24.24,,7.74,,6.8,,,95.6,,30.9663,,,25372.8,,47577.9,,,,
AB2,8/29/2024,8/29/2024 21:00,,,21:00:00,,23.48,,24.27,,8.08,,7.1,,,99.8,,30.9582,,,25382.8,,47566.7,,,,
AB2,8/29/2024,8/29/2024 21:10,,,21:10:00,,23.52,,24.33,,8.13,,7.15,,,100.5,,30.9131,,,25381.1,,47504.8,,,,
AB2,8/29/2024,8/29/2024 21:20,,,21:20:00,,23.54,,24.31,,8.15,,7.16,,,100.8,,30.8829,,,25349.3,,47463.3,,,,
AB2,8/29/2024,8/29/2024 21:30,,,21:30:00,,23.52,,24.31,,7.97,,7.01,,,98.5,,30.873,,,25342.6,,47449.7,,,,
AB2,8/29/2024,8/29/2024 21:40,,,21:40:00,,23.52,,24.27,,7.71,,6.78,,,95.3,,30.9206,,,25357.7,,47515.2,,,,
AB2,8/29/2024,8/29/2024 21:50,,,21:50:00,,23.5,,24.28,,7.71,,6.78,,,95.2,,30.8808,,,25334.2,,47460.4,,,,
AB2,8/29/2024,8/29/2024 22:00,,,22:00:00,,23.48,,24.26,,7.58,,6.66,,,93.6,,30.8826,,,25325.9,,47462.9,,,,
AB2,8/29/2024,8/29/2024 22:10,,,22:10:00,,23.44,,24.24,,7.41,,6.51,,,91.4,,30.8981,,,25327.6,,47484.2,,,,
AB2,8/29/2024,8/29/2024 22:20,,,22:20:00,,23.44,,24.22,,7.32,,6.43,,,90.3,,30.8929,,,25314.2,,47477.1,,,,
AB2,8/29/2024,8/29/2024 22:30,,,22:30:00,,23.46,,24.27,,7.94,,6.98,,,98,,30.8322,,,25295.8,,47393.6,,,,
AB2,8/29/2024,8/29/2024 22:40,,,22:40:00,,23.48,,24.26,,7.34,,6.45,,,90.6,,30.8247,,,25285.8,,47383.3,,,,
